utt_id,speaker_id,wav_path,label,split,duration,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,f0_mean,f0_std,voiced_ratio
03-01-05-02-02-01-07,7,data/raw/Actor_07/03-01-05-02-02-01-07.wav,angry,train,3.837,-156.3077087,82.24598694,28.06627083,47.78766632,-47.46497345,40.40980148,14.11691666,27.52177811,-28.94163704,31.93411064,-27.22949982,24.18872643,-14.69318962,23.09519196,-32.20687103,11.46880817,-4.393469334,14.32340527,-10.14040279,11.61209297,-13.04783249,9.712496758,-0.759004712,10.57896709,-12.8422699,14.74888039,0.137250379,0.096845858,0.222464139,0.131124998,2418.191089,904.8220474,1614.62501,338.6689672,3960.040984,1310.220212,355.1748216,73.62425611,0.770491803
03-01-05-02-02-02-07,7,data/raw/Actor_07/03-01-05-02-02-02-07.wav,angry,train,4.338,-198.1293793,105.5113144,36.27517319,48.79900742,-38.46142578,44.46034241,18.83997726,30.63777161,-20.07473183,35.80662918,-24.26164818,28.00904465,-10.70900536,24.32676315,-28.73974228,15.33589172,-4.09428978,10.04075527,-4.947047234,13.17576027,-18.32206917,9.714690208,1.79757154,9.659114838,-12.59886074,11.66999531,0.104043022,0.073151864,0.201343091,0.146526682,2267.402885,1015.181778,1581.50186,349.5854133,3786.221591,1380.575917,298.6749233,41.21720221,0.766233766
03-01-03-01-01-01-08,8,data/raw/Actor_08/03-01-03-01-01-01-08.wav,happy,val,3.503,-437.8359375,79.6676712,85.50469208,49.30521393,-38.44786453,45.07289124,24.82523918,23.0064106,-22.29040909,22.90123749,-4.143760681,19.24103165,-26.29964066,11.44442749,-9.464277267,13.69198799,-9.402503014,17.36260033,-7.120760918,10.98070908,-13.61036491,11.48033428,-6.677482605,8.321385384,-6.840107918,7.885534763,0.007762119,0.004082584,0.125920222,0.079008689,1761.613199,844.4547345,1499.939121,511.1275092,3305.138221,1622.289377,235.4009518,50.56584383,0.846153846
03-01-03-01-01-02-08,8,data/raw/Actor_08/03-01-03-01-01-02-08.wav,happy,val,3.437,-436.0380249,70.18309021,77.81111908,39.47875595,-32.96430588,50.14799118,29.69684601,23.78746796,-21.6969738,17.30741501,-10.24499893,19.19791794,-24.53639793,11.84235573,-11.50239372,13.70710945,-10.57976341,15.99367237,-5.888185501,11.34711742,-16.15103531,11.58276272,-6.386551857,11.09971619,-6.845855713,6.428096771,0.008055508,0.004073335,0.109681373,0.066299015,1760.888562,756.9743553,1544.813414,468.2118934,3375.765931,1418.031947,216.7235151,53.34685349,1
03-01-03-01-02-01-08,8,data/raw/Actor_08/03-01-03-01-02-01-08.wav,happy,val,3.47,-444.7406616,70.19039917,87.92050171,49.37292862,-26.85915756,43.90225983,28.25640869,25.54304886,-20.7730732,24.90389442,-10.71590042,18.64049911,-28.2563591,13.42315197,-17.0232048,12.94675732,-12.84889603,18.80505753,-12.79894733,11.51432037,-14.20713615,13.02532864,-9.345294952,10.71510792,-4.933453083,7.561526775,0.008266865,0.004844101,0.107236328,0.080307758,1652.092125,882.803754,1518.232095,466.6250112,3140.46875,1511.003335,207.8406984,26.01007094,0.82
03-01-03-01-02-02-08,8,data/raw/Actor_08/03-01-03-01-02-02-08.wav,happy,val,3.437,-419.5641479,70.96842194,77.18978119,45.57238388,-34.8915329,41.55068588,22.77847481,29.09799004,-19.91033554,24.37926483,-15.36270714,18.43800735,-32.86890793,13.01141262,-15.23394489,13.62360001,-14.77837658,20.52622795,-11.57289314,11.02442646,-10.54863644,14.31366158,-8.296399117,7.681116104,-6.660610199,6.904226303,0.010382292,0.006627693,0.120236767,0.084388461,1762.428628,872.0043396,1570.891292,514.4252645,3397.799745,1551.60169,219.026754,31.2095808,0.775510204
03-01-03-02-01-01-08,8,data/raw/Actor_08/03-01-03-02-01-01-08.wav,happy,val,3.77,-363.06604,83.8170929,65.67967987,35.68206787,-49.13601303,46.3122673,22.91827774,25.55265427,-29.20860291,27.47063446,-10.04450512,19.21072769,-21.21831703,15.03026104,-13.08173752,12.82554531,-12.78902149,18.48768806,-14.71312523,12.7610302,-9.785225868,12.61718655,-8.708057404,11.49022579,-6.239935398,9.315363884,0.022494983,0.011856951,0.097226899,0.037003223,1695.316005,634.2337883,1498.917228,434.4165275,3245.689655,1288.920587,260.0893698,51.01846687,0.913793103
03-01-03-02-01-02-08,8,data/raw/Actor_08/03-01-03-02-01-02-08.wav,happy,val,3.904,-366.7599182,81.77258301,61.98820114,34.84480286,-41.6774559,46.47579575,26.5896225,29.43032074,-26.05283737,28.86400986,-2.024356127,17.46035576,-14.22390556,16.23766136,-10.28303146,13.75666714,-11.9285593,15.38754559,-12.45490932,11.85404491,-8.586612701,13.33302784,-8.359740257,13.10478401,-2.842331648,11.88260937,0.021102181,0.011926371,0.094590484,0.042451811,1798.237926,726.730992,1615.841998,475.3238866,3563.52459,1358.271554,240.240044,46.92761716,0.93442623
03-01-03-02-02-01-08,8,data/raw/Actor_08/03-01-03-02-02-01-08.wav,happy,val,3.837,-354.0915222,80.51737976,52.90612411,42.2023201,-49.24339294,48.39982986,21.55875015,29.10838127,-27.70266533,31.48128891,-14.69785976,23.7140522,-25.8221817,16.16588974,-17.50059509,12.18360996,-14.06574059,18.26349831,-19.41244698,14.72937393,-8.274329185,14.74671268,-12.53764534,12.5621748,-7.490020752,9.404144287,0.022480739,0.013942631,0.154256852,0.096884005,2085.73238,1009.549056,1637.597266,526.1427796,3837.98668,1620.570431,259.4205035,38.0213074,0.967213115
03-01-03-02-02-02-08,8,data/raw/Actor_08/03-01-03-02-02-02-08.wav,happy,val,3.937,-437.1181641,125.530014,53.37495041,40.69396973,-38.79060745,41.93804932,17.82761002,25.79726028,-20.50955582,28.92981339,-12.43850136,19.38250542,-21.64204407,18.30036926,-14.54480743,13.32348537,-7.712727547,19.87937546,-17.28962326,14.24976349,-12.10545063,12.57593536,-8.996109009,15.99918652,-5.527022362,9.608635902,0.014104578,0.011801253,0.168817139,0.125235663,1996.657735,934.4476893,1618.088519,445.1283025,3657.519531,1450.986773,255.9044787,43.17841181,0.7375
03-01-04-01-01-01-08,8,data/raw/Actor_08/03-01-04-01-01-01-08.wav,sad,val,4.204,-586.7407837,118.11763,73.72858429,49.17720413,3.065237284,39.53288651,22.91150093,28.54330254,-4.86746788,23.18948555,-3.318767548,16.82189941,-16.34316444,12.74235821,-12.59676361,9.802629471,-10.67093468,13.56444359,-5.029184341,14.94972324,-17.45328712,12.15498447,0.061631341,9.198805809,-7.01802063,7.498495102,0.002939559,0.002123682,0.143257473,0.107144864,1859.636268,1164.378075,1722.424277,523.1630798,3597.033514,1922.627569,229.2257186,26.4736462,0.826086957
03-01-04-01-01-02-08,8,data/raw/Actor_08/03-01-04-01-01-02-08.wav,sad,val,3.871,-562.7068481,90.5136795,89.22717285,46.74398804,-5.553753376,37.224617,25.35240936,27.595541,-11.28050137,26.92748833,-0.754395723,13.7155304,-20.45203209,13.33390236,-10.96748257,13.3740263,-13.85476398,11.25617123,-6.295252323,12.34200287,-14.52625656,11.7093668,-0.888835669,9.719900131,-5.549652576,6.375902653,0.002896257,0.001722942,0.115201271,0.0762958,1687.896347,1005.646892,1596.491983,488.3400006,3291.181144,1578.295315,197.3635719,16.18820881,0.898305085
03-01-04-01-02-01-08,8,data/raw/Actor_08/03-01-04-01-02-01-08.wav,sad,val,3.57,-546.0701904,71.00240326,82.00576782,64.07145691,-0.862336874,40.05139542,18.68614578,28.06754494,-9.423744202,23.2312088,0.210951388,16.66884041,-26.70111847,10.97886086,-19.53925896,11.15777397,-5.867353439,14.8824749,-8.472231865,10.25043583,-14.58350945,8.514023781,-3.521876812,7.635939121,-4.673063755,6.854010105,0.003232928,0.001558829,0.155322266,0.158526484,1844.975216,1314.945887,1571.101642,499.9188306,3406.25,1937.407382,223.1608902,23.23592642,0.86
03-01-04-01-02-02-08,8,data/raw/Actor_08/03-01-04-01-02-02-08.wav,sad,val,3.604,-628.9004517,148.3549652,79.35154724,55.22213745,3.993763924,33.16936874,18.39165115,25.32170486,-0.366576046,25.53406525,1.889577389,13.70010471,-17.77275276,12.39222813,-12.04859638,12.8677969,-2.512246847,15.15605259,1.868102551,9.917350769,-15.32677746,11.39720154,1.24735713,7.121854305,-3.866523743,9.966765404,0.002218907,0.001864034,0.14711981,0.12259718,1780.251364,1128.577349,1715.302299,457.9940424,3553.296233,1558.947343,186.2684593,54.05893312,0.684931507
03-01-04-02-01-01-08,8,data/raw/Actor_08/03-01-04-02-01-01-08.wav,sad,val,3.77,-490.7463379,72.35625458,86.77940369,49.23168945,-21.03547859,35.55402756,25.63666344,28.72485924,-19.22420692,25.76687622,-10.16621971,18.97169685,-26.97662163,11.80996513,-22.62288094,12.45362759,-4.481874466,14.80165386,-19.70134926,10.00234509,-11.4397707,10.38449287,-9.3785429,12.41062737,-8.231758118,7.181620598,0.007725877,0.003707602,0.085615234,0.047922819,1486.151485,772.3683969,1479.781634,525.2422404,3012.96875,1615.20607,269.7254813,34.00057851,1
03-01-04-02-01-02-08,8,data/raw/Actor_08/03-01-04-02-01-02-08.wav,sad,val,3.937,-574.0562134,137.7236176,65.7794342,45.77632141,-11.07005882,35.78261185,23.94287682,20.38252068,-6.946694851,25.3169632,-3.939144373,16.36780739,-21.59391212,16.09127617,-19.35076904,16.7425251,2.308532476,12.73961353,-9.198277473,14.47699547,-9.742487907,9.310970306,0.452320844,12.16869545,-1.925583839,10.67749977,0.004552474,0.005009525,0.112674923,0.06546597,1611.739944,749.7194414,1665.912376,461.8009442,3330.872253,1469.477903,524.4879555,541.4787186,0.857142857
03-01-04-02-02-01-08,8,data/raw/Actor_08/03-01-04-02-02-01-08.wav,sad,val,3.67,-480.1611633,75.06591797,80.8806076,58.65885162,-22.25150299,40.25102997,19.05955315,28.52168083,-18.44665718,26.51019859,-11.8130579,19.35431671,-28.85864067,14.9374342,-26.52956963,12.207201,-1.529659152,15.61424255,-18.75775337,12.41883564,-13.23392391,11.02953434,-5.691347122,12.24863434,-5.5364151,7.081873894,0.007213654,0.003212767,0.13068704,0.137172455,1813.380832,1214.884147,1563.553253,564.3756449,3447.457108,1894.70035,270.2238594,24.721565,0.960784314
03-01-04-02-02-02-08,8,data/raw/Actor_08/03-01-04-02-02-02-08.wav,sad,val,3.704,-580.6173706,143.2866364,74.65872955,53.0150032,-5.561333656,39.96453476,19.28503609,22.55902863,-2.795845985,30.17977715,0.263220668,18.29230309,-24.73607826,19.51853943,-21.23559761,19.84129906,6.539203167,14.20749187,-6.90730381,18.20058823,-9.503540993,11.53766155,-0.393470883,12.6174593,0.56653136,12.96955204,0.00674516,0.004560219,0.102641261,0.111875947,1422.157137,1180.783045,1416.094642,588.9242971,2694.131541,1978.727012,410.1557815,408.1948262,0.790697674
03-01-05-01-01-01-08,8,data/raw/Actor_08/03-01-05-01-01-01-08.wav,angry,val,3.704,-361.2838135,87.46862793,81.24645233,58.24842072,-26.45741463,38.7253952,13.42641735,35.6696434,-29.5229702,27.73891068,7.380434036,19.04981804,-16.74973297,17.58362961,-17.30191231,10.0143528,-11.36425114,13.58328915,-10.34850502,16.42024422,-12.92377186,8.643397331,-7.936301231,10.90180492,-1.295725107,11.09619045,0.020799818,0.010690043,0.107609675,0.053149912,1726.776806,826.6458235,1503.333729,532.8542596,3298.527644,1648.109457,250.3459738,36.38305987,0.807692308
03-01-05-01-01-02-08,8,data/raw/Actor_08/03-01-05-01-01-02-08.wav,angry,val,3.604,-474.1404724,157.4484406,55.58815384,52.01741409,-2.804236889,31.78024483,11.75132751,29.4981041,-20.59785271,27.91202545,8.096745491,13.53256607,-4.166779995,15.50873089,-7.991499424,12.52891731,-9.018854141,13.04809666,-2.699496508,14.83182812,-6.40200901,9.249218941,-1.322683096,11.18976307,-2.166769028,7.638651848,0.012778415,0.013842301,0.120034827,0.067692735,1830.127068,774.9747219,1790.854727,536.3592251,3918.392319,1542.474389,230.8810254,39.30364054,0.530120482
03-01-05-01-02-01-08,8,data/raw/Actor_08/03-01-05-01-02-01-08.wav,angry,val,3.537,-379.8536377,72.39326477,78.61030579,67.1832962,-2.735263586,36.59307098,12.16236973,36.91217804,-31.29448318,27.2604084,5.628565788,17.20647049,-15.5543251,14.03356934,-22.02761269,11.52841091,-18.62021065,14.41930103,-12.9418745,13.43175793,-13.48369694,9.913049698,-5.999747276,11.89081383,-9.433041573,9.040770531,0.017089438,0.007761082,0.14342731,0.140591177,1880.298215,1201.519089,1565.665794,586.4995152,3525.815217,1981.943551,211.7173149,30.11845293,0.913043478
03-01-05-01-02-02-08,8,data/raw/Actor_08/03-01-05-01-02-02-08.wav,angry,val,3.57,-376.9563904,72.05480957,75.50567627,68.4679184,-3.137769222,35.24734497,10.59344578,33.89593124,-31.64774704,31.96982193,2.487691879,17.59755516,-15.34250641,13.12038898,-22.38531685,12.1988802,-16.92098618,12.2600584,-14.11573219,13.44289875,-17.27931976,10.63391781,-7.472358704,11.73934174,-10.16085529,7.285433769,0.019697919,0.008410227,0.138592156,0.167738772,1867.040464,1256.643172,1575.000646,539.2163355,3526.466837,1931.33303,226.0092288,34.91759209,0.918367347
03-01-05-02-01-01-08,8,data/raw/Actor_08/03-01-05-02-01-01-08.wav,angry,val,3.971,-371.7432251,148.460434,54.65140915,53.77117538,-24.39064026,39.86795425,2.653059006,35.95807266,-31.10060692,29.37810707,8.025294304,20.55271149,-8.566059113,20.40269279,-15.49906445,12.20056152,-8.297369957,10.32599545,-4.255669594,15.66021729,-6.659952164,9.933564186,-5.256412506,13.50157642,-5.580993176,10.04209232,0.033706576,0.03084296,0.145548503,0.077056157,1900.513273,828.507401,1584.536204,471.392088,3554.22247,1538.592843,300.0039158,49.23904837,0.5
03-01-05-02-01-02-08,8,data/raw/Actor_08/03-01-05-02-01-02-08.wav,angry,val,3.77,-191.1100616,85.19322968,43.36395645,41.54146194,-41.50204849,45.76289368,7.732722759,37.35017014,-46.07065964,28.80827141,4.177223206,20.89522362,-7.747807026,16.15918922,-17.07275963,13.87687588,-11.55421352,13.55429649,-8.630900383,14.63665581,-10.84439564,12.8724966,-11.82863522,14.0307436,-11.39144421,12.10989761,0.112027027,0.085434318,0.160328053,0.064489911,2117.321178,749.4470114,1551.938082,402.1933365,3791.232639,1265.301149,432.2208284,163.8794939,0.796296296
03-01-05-02-02-01-08,8,data/raw/Actor_08/03-01-05-02-02-01-08.wav,angry,val,3.604,-289.3975525,73.43362427,54.21393585,57.03256989,-23.77905083,37.84043503,1.062559009,38.92520523,-42.86211395,33.49456406,6.8947258,19.82544518,-21.54115677,15.44006157,-21.86178398,13.12790966,-16.05509949,12.65581989,-12.11323643,13.93577003,-10.37044811,10.77802563,-7.846926212,11.84302711,-7.272395611,9.110859871,0.049477562,0.027868975,0.148300781,0.143483056,2059.186936,1046.31522,1625.975148,554.0972362,3835.625,1874.619727,287.8345,32.55495169,0.86
03-01-05-02-02-02-08,8,data/raw/Actor_08/03-01-05-02-02-02-08.wav,angry,val,3.637,-282.2370911,94.1776123,59.24037933,55.36423874,-25.16289139,44.36314392,9.07434845,41.61754608,-43.55063248,35.87894058,6.872086525,20.90846443,-16.53928375,16.05028915,-23.828228,14.89932251,-15.08132458,14.02646637,-14.59518051,15.97482014,-8.49653244,11.94877338,-9.382493973,11.75510788,-10.46385098,10.12097549,0.052310064,0.032206628,0.158109225,0.132937275,2073.803362,1067.145506,1556.381445,516.6748478,3741.135817,1794.79331,314.1438924,47.18491426,0.730769231
03-01-03-01-01-01-09,9,data/raw/Actor_09/03-01-03-01-01-01-09.wav,happy,train,3.337,-597.4517822,123.7810287,123.9311142,47.58750153,3.513263941,34.30426788,26.16124535,20.88593102,13.638937,14.24803162,-5.5241642,13.76372528,-11.75358772,11.78285694,-18.65518188,16.67240334,-10.76116753,9.119714737,-0.853906095,7.808945179,-4.901933193,9.978632927,3.600402355,8.245102882,-6.136072636,11.57042789,0.002547152,0.002001542,0.12964527,0.090086639,1328.858764,776.4803101,1489.22867,551.2256376,2643.475507,1686.549844,102.5509065,13.66980083,0.797297297
03-01-03-01-01-02-09,9,data/raw/Actor_09/03-01-03-01-01-02-09.wav,happy,train,3.537,-466.2312317,83.50178528,117.9880447,55.41248322,-22.28570366,40.54156876,35.61332321,22.91506195,4.582771778,27.19789314,-16.90275002,19.14907646,-18.91641426,12.80577564,-11.85065174,16.99954033,-6.284698963,9.052017212,-5.389003277,8.956453323,-12.17371941,11.51045036,-1.563674212,10.79692841,-3.913467884,12.00066662,0.005969349,0.002773665,0.107675058,0.070036467,1476.323711,818.0528259,1382.509332,484.8553869,2801.50463,1441.180999,126.9016551,16.33347566,0.740740741
03-01-03-01-02-01-09,9,data/raw/Actor_09/03-01-03-01-02-01-09.wav,happy,train,3.303,-493.2289124,84.16226959,110.3467789,70.24983215,-8.960723877,42.14043808,31.72735405,24.14049721,13.69001389,20.1939888,-9.303218842,19.5342617,-20.4120121,15.38935947,-13.00375652,13.46402454,-1.795546055,12.61224556,-12.62872791,11.69860077,-6.261781693,10.51208782,-0.506226361,10.50982571,-9.479557991,11.57086754,0.004408624,0.001965843,0.122558594,0.123107209,1618.182095,1110.918613,1436.171092,414.7592193,2912.597656,1632.88777,105.1411917,13.64050012,0.833333333
03-01-03-01-02-02-09,9,data/raw/Actor_09/03-01-03-01-02-02-09.wav,happy,train,3.47,-448.104248,68.82724762,103.5701599,71.23523712,-21.14578819,53.16318893,34.05210876,20.45141792,1.874178171,22.14554024,-9.055184364,22.67608452,-24.79668999,16.96738243,-24.5866127,19.22833824,-3.838654518,9.693758011,-9.171322823,9.840927124,-16.49569702,11.09207916,4.989580631,13.3365612,-11.27178383,12.51381588,0.007205113,0.003455643,0.127719056,0.127207846,1730.709009,1158.633436,1391.426706,456.0650726,3111.82598,1639.025605,118.8924002,6.709710632,0.745098039
03-01-03-02-01-01-09,9,data/raw/Actor_09/03-01-03-02-01-01-09.wav,happy,train,3.77,-325.4084473,68.87876129,78.32164764,45.32375717,-41.04282761,44.63896179,15.93173695,27.05229187,-10.33798122,26.43938065,-37.08588028,18.64973259,-19.00721359,18.32243538,-24.39045715,16.31012535,-18.14803123,11.68682003,1.47456193,12.42499733,-14.8354969,11.7479372,-4.320353985,11.07887173,-5.596764565,9.560342789,0.038195293,0.023985095,0.124810988,0.079174079,1716.346566,906.0811941,1434.648909,496.4634181,3151.965726,1504.479512,241.0628671,17.55918767,0.838709677
03-01-03-02-01-02-09,9,data/raw/Actor_09/03-01-03-02-01-02-09.wav,happy,train,4.171,-412.6700439,121.0745316,84.62409973,50.21428299,-32.88406372,41.72122574,13.87966251,21.06520271,-10.68220139,25.75823975,-33.78728485,22.84012985,-12.12455273,16.71761322,-21.42733955,18.53356552,-17.52480125,13.16268349,-0.831871688,9.364477158,-13.3931551,10.60654163,-2.311701536,10.17291069,-4.682508945,10.006423,0.020794323,0.020324884,0.127968363,0.070746087,1605.086926,692.6054724,1456.341487,505.5021949,3208.539604,1400.56596,298.0217036,110.661438,0.584158416
03-01-03-02-02-01-09,9,data/raw/Actor_09/03-01-03-02-02-01-09.wav,happy,train,3.57,-256.6680298,71.52909088,60.96084595,51.43203354,-37.58219528,44.495224,16.7310257,16.67168236,-4.874928474,25.91399574,-29.16403198,27.97475433,-17.34354591,21.53407669,-30.49570274,16.69687653,-14.41142464,9.572237015,-7.809742928,9.989021301,-14.57214355,11.84125805,1.123769045,13.4649868,-4.611760139,7.925790787,0.047366243,0.023588879,0.144798423,0.114722219,1991.223507,957.3293756,1608.681836,371.8678226,3569.722877,1381.241237,289.8599929,113.2815038,0.886792453
03-01-03-02-02-02-09,9,data/raw/Actor_09/03-01-03-02-02-02-09.wav,happy,train,3.57,-332.8137512,70.52183533,88.99862671,60.49669266,-30.2729187,51.03668594,16.84321976,16.8116951,-5.659221172,30.15164566,-20.852314,25.73942566,-20.06632614,21.30667305,-31.74776649,16.13284302,-19.0712471,8.571008682,-5.28633976,10.6763401,-15.45735264,11.21586418,4.227867603,12.34520626,-8.907995224,10.84492111,0.032444857,0.019595744,0.135640846,0.134827743,1738.653288,1121.872375,1425.204277,535.0588592,3187.647406,1725.204627,206.2118766,24.92429796,0.79245283
03-01-04-01-01-01-09,9,data/raw/Actor_09/03-01-04-01-01-01-09.wav,sad,train,3.27,-739.421814,146.3488617,82.7634964,55.50637817,9.298280716,21.54462433,36.28034592,21.24833107,15.05767059,14.47723579,9.432268143,14.0766964,-14.19687462,17.93026543,-6.776400566,9.489824295,0.710449755,12.42048931,1.85107708,11.41796875,-1.754912615,9.488594055,5.983396053,10.60528946,-4.998958111,9.722346306,0.000535907,0.000580873,0.262419327,0.247036249,1885.454429,954.3679223,1750.257059,452.7056084,3633.038949,1758.504026,81.804417,13.37567315,0.47826087
03-01-04-01-01-02-09,9,data/raw/Actor_09/03-01-04-01-01-02-09.wav,sad,train,3.437,-645.4390869,82.62997437,87.94928741,36.11235428,9.877355576,29.50202942,36.68454742,22.16565704,14.15151691,12.80775928,0.800839484,12.2930069,-25.30675125,14.37034702,-7.559754848,12.78542805,-2.832320929,9.469212532,-2.187458992,10.78561115,-2.830162287,11.26767254,1.515565753,11.26390076,-7.654844761,7.391237259,0.000874113,0.000861087,0.144875266,0.081319426,1758.075927,746.937638,1798.356835,375.7545188,3645.951705,1345.811766,91.05531125,17.5849017,0.863636364
